User-ID,Location,Age
82220,"tooele, utah, usa",
71916,"bristol, england, united kingdom",24.0
249062,"commugny, n/a, switzerland",
269582,"lake echo, nova scotia, canada",45.0
155072,"prospect park, new jersey, usa",34.0
82821,"newark, illinois, usa",
236001,"denmark, south carolina, usa",
115908,"nampa, idaho, usa",
84808,"powhatan, virginia, usa",42.0
188695,"corvallis, oregon, usa",
233356,"mankato, minnesota, usa",31.0
217320,"torrance, california, usa",
177225,"american fork, utah, usa",28.0
167941,"brigham city, utah, usa",21.0
112270,"hobart, tasmania, australia",
224408,"miller place, new york, usa",
224192,"barcelona, victoria, spain",62.0
99593,"enola, pennsylvania, usa",37.0
71202,"lakewood, california, usa",
173338,"braunschweig, niedersachsen, germany",26.0
245931,"london, london, united kingdom",51.0
218649,"vancouver, british columbia, canada",71.0
180278,"san angelo, texas, usa",
164907,"milano, lombardia, italy",33.0
61206,"folsom, louisiana, usa",
206314,"raleigh, north carolina, usa",47.0
251374,"ann arbor, michigan, usa",
104206,"maineville, ohio, usa",
238167,"groningen, groningen, netherlands",25.0
108480,"caracas, dtto federal, venezuela",
150783,"bernalillo, new mexico, usa",
27514,"new bern, north carolina, usa",43.0
161231,"ny, new york, usa",
48835,"adelaide, south australia, australia",35.0
218065,"cumbria, england, united kingdom",28.0
87810,"shawnee, kansas, usa",
183086,"hawthorn east, victoria, australia",
198223,"staten island, new york, usa",36.0
74863,"louisville, kentucky, usa",65.0
144554,"montreal, quebec, canada",63.0
34148,"winmalee, new south wales, australia",41.0
90836,"aarhus n, jutland, denmark",
127857,"valencia, comunidad valenciana, spain",30.0
50999,"elgin, scotland, united kingdom",53.0
32329,"pipe creek, texas, usa",30.0
50432,"long beach, california, usa",33.0
61150,"newberg, oregon, usa",
268611,"blairsville, georgia, usa",
94810,"norwood, ohio, usa",
67666,"pontiac, illinois, usa",23.0
233416,"loftus, new south wales, australia",52.0
155619,"detroit, michigan, usa",
53609,"grantville, georgia, usa",41.0
105330,"hamilton, new jersey, usa",55.0
41063,"liverpool, england, united kingdom",
263969,"calgary, alberta, canada",
182496,"narragansett, rhode island, usa",56.0
184785,"ash grove, missouri, usa",61.0
200484,"oviedo, florida, usa",35.0
84146,"roermond, limburg, netherlands",37.0
75622,"muldrow, oklahoma, usa",36.0
186573,"leiden, zuid holland, netherlands",37.0
158415,"rotterdam, zuid holland, netherlands",25.0
199946,"timaru, central south island, new zealand",29.0
207580,"schwerte, nordrhein-westfalen, germany",42.0
39943,"barcelona, catalonia, spain",
121096,"new orleans, louisiana, usa",
178367,"hernani, gipuzkoa, spain",37.0
20199,"troy, michigan, usa",27.0
264166,"ottawa, ontario, canada",
169945,"tübingen, baden-wuerttemberg, germany",34.0
213255,"lancaster, lancashire, united kingdom",32.0
147705,"westlake village, california, usa",
219526,"jamesport, new york, usa",
242441,"ingersoll, ontario, canada",53.0
161165,"semmes, alabama, usa",
235219,"richmond, virginia, usa",31.0
242815,"oro valley, arizona, usa",
120521,"san antonio, texas, usa",
45965,"shanghai, shanghai, china",20.0
156661,"cascais, n/a, portugal",50.0
158557,"singapore, n/a, singapore",27.0
225989,"palmdale, california, usa",27.0
188435,"kansas city, missouri, usa",
181908,"lake oswego, oregon, usa",
80839,"vicenza, veneto, italy",
211615,"london, england, united kingdom",28.0
192806,"florissant, missouri, usa",
111513,"london, england, united kingdom",38.0
56827,"london, n/a, united kingdom",50.0
64579,"huntington woods, michigan, usa",36.0
104601,"kelso, washington, usa",18.0
213802,"northome, minnesota, usa",
150155,"lisbon, n/a, portugal",34.0
112197,"wigan, lancs, united kingdom",
52423,"london, england, united kingdom",56.0
152900,"venezia/venice/mestre/campalto, veneto,",14.0
168342,"ny, new york, usa",56.0
144313,"baton rouge, louisiana, usa",31.0
170803,"conception junction, missouri, usa",28.0
96219,"milwaukee, wisconsin, usa",50.0
401,"la plata, buenos aires, argentina",28.0
226120,"guadalajara, jalisco, mexico",22.0
134398,"portland, oregon, usa",
190511,"lonoke, arkansas, usa",35.0
199438,"prague, bohemia, czech republic",29.0
144531,"pleasanton, california, usa",37.0
221307,"berlin, berlin, germany",22.0
159350,"mapleton, queensland, australia",
193479,"santiago, metropolitana, chile",25.0
247753,"grosse pointe farms, michigan, usa",38.0
220736,"san diego, california, usa",22.0
113129,"roswell, georgia, usa",48.0
261567,"pinto, madrid, spain",25.0
112501,"madison, wisconsin, usa",43.0
199314,"milwaukie, oregon, usa",
4022,"roseville, california, usa",33.0
142709,"sierra vista, arizona, usa",
181236,"manchester, new hampshire, usa",54.0
168657,"vancouver, british columbia, canada",1.0
93690,"nashville, tennessee, usa",61.0
130268,"hindhead, england, united kingdom",44.0
158739,"gorham, maine, usa",62.0
191781,"fort myers, florida, usa",
22567,"bellingen, new south wales, australia",51.0
170167,"lodi, california, usa",39.0
147092,"bottmingen, basel landschaft, suisse",26.0
46364,"northcote, victoria, australia",
249606,"midfield, texas, usa",
185117,"pozuelo de alarcón, madrid, n/a, spain",38.0
58043,"leer, niedersachsen,",25.0
8684,"murcia, murcia, spain",25.0
39764,"sydney, new south wales, australia",25.0
259188,"belgrade, serbia, yugoslavia",30.0
92384,"beveridge, victoria, australia",
146768,"auckland, n/a, new zealand",27.0
193930,"atlanta, georgia, usa",
138909,"burke, virginia, usa",13.0
239918,"lauwe, west-vlaanderen, belgium",21.0
12054,"murcia, n/a, spain",43.0
173770,"st. louis, missouri, usa",18.0
45742,"saskatoon, saskatchewan, canada",24.0
202009,"portland, oregon, usa",37.0
64744,"madison heights, virginia, usa",49.0
101853,"winston salem, north carolina, usa",
210133,"heuthen, thueringen, germany",
277932,"attleboro, massachusetts, usa",
148038,"savoy, illinois, usa",30.0
181136,"huntington beach, california, usa",
211933,"folkestone, kent, united kingdom",17.0
150477,"deba, guipuzcoa, spain",39.0
273391,"linthicum, maryland, usa",
276398,"basingstoke, england, united kingdom",
263796,"padova, veneto, italy",
182130,"ancona, marche, italy",
117523,"nantes, n/a, france",51.0
2634,"addison, texas, usa",53.0
77082,"durango, colorado, usa",21.0
67829,"richmond, virginia, usa",26.0
228167,"villa alemana, valparaiso, chile",19.0
69048,"cockeysville, maryland, usa",49.0
256132,"indianapolis, indiana, usa",
149551,"tarragona, cataluña, spain",29.0
181973,"saarbrücken, saarland, germany",43.0
155882,"hamburg, hamburg, germany",30.0
21065,"beaconsfield, quebec, canada",62.0
115960,"modesto, california, usa",
91309,"san bernardino, california, usa",50.0
66138,"adelaide, south australia, australia",53.0
236952,"san benedetto del tronto, marche, italy",
274277,"jena, thueringen, germany",23.0
262826,"madrid, madrid, spain",28.0
126449,"toronto, ontario, canada",39.0
139438,"rostock, mecklenburg-vorpommern, germany",19.0
78420,"phoenix, arizona, usa",42.0
41417,"cape town, alabama, south africa",39.0
240593,"indianapolis, indiana, usa",
207519,"hillview, kentucky, usa",
190944,"cordoba capital, cordoba, argentina",22.0
12918,"brisbane, queensland, australia",26.0
62361,"hamburg, n/a, germany",25.0
71022,"tirau, n/a, new zealand",
113946,"¥x«n, california, taiwan",
24111,"redmond, washington, usa",29.0
203361,"churchville, virginia, usa",
119251,"nuernberg, bayern, germany",45.0
177669,"dunedin, otago, new zealand",19.0
155030,"toronto, ontario, canada",
200625,"richmond, british columbia, canada",
141088,"portland, maine, usa",
206584,"zaragoza, aragón, spain",32.0
155058,"katowice, slask, poland",30.0
177482,"waukesha, wisconsin, usa",23.0
18698,"aviles, asturies, spain",48.0
182383,"lucca, toscana, italy",25.0
50891,"marshalltown, iowa, usa",55.0
117966,"salt lake city, utah, usa",26.0
197440,"méxico, n/a, mexico",53.0
56651,"cedar park, texas, usa",52.0
181561,"manchester, england, united kingdom",23.0
240950,"purwokerto, central java, indonesia",22.0
198083,"lisboa, lisboa, portugal",
105231,"istanbul, n/a, turkey",33.0
149853,"cary, north carolina, usa",17.0
172802,"long beach, california, usa",55.0
201528,"sobral de monte agraço, n/a, portugal",29.0
173209,"viana do castelo, minho, portugal",
159582,"taranto, puglia, italy",32.0
65129,"mumbai, mah, india",
158906,"st. cloud, minnesota, usa",59.0
143777,"marietta, georgia, usa",45.0
184520,"boise, idaho, usa",44.0
50359,"sion, valais, switzerland",
145016,"bad homburg, hessen, germany",18.0
245209,"rawalpindi, punjab, pakistan",23.0
14697,"lutcher, louisiana, usa",38.0
203922,"wells, england, united kingdom",
56871,"newburgh, indiana, usa",
25644,"lindstrom, minnesota, usa",
213285,"sheffield, south yorks, united kingdom",
131650,"lima, ohio, usa",
231920,"kingston, ontario, canada",
112869,"austin, texas, usa",
267217,"hornsby, new south wales, australia",23.0
197778,"north saanich, british columbia, canada",
80435,"kanata, ontario, canada",
87107,"madrid, madrid, spain",
86228,"capital federal, buenos aires, argentina",16.0
277140,"new plymouth, taranaki, new zealand",52.0
31511,"paris, n/a, france",23.0
234897,"auckland, auckland, new zealand",54.0
100494,"tübingen, baden-wuerttemberg, germany",
31121,"corvallis, oregon, usa",
180357,"brasilia, n/a, brazil",48.0
101555,"berlin, berlin, germany",
275460,"villa park, illinois, usa",30.0
40784,"roseville, california, usa",
229126,"madrid, madrid, spain",49.0
249146,"algés, lisboa, portugal",41.0
132210,"barnet, vermont, usa",46.0
250204,"los angeles, california, usa",
220491,"st. joseph, michigan, usa",
19775,"powder springs, georgia, usa",
48175,"austin, texas, usa",
264259,"cadiz, cadiz, spain",25.0
43674,"london, n/a, united kingdom",36.0
197722,"acworth, georgia, usa",
151499,"cork, co. cork, ireland",34.0
79963,"capital federal, capital federal, argentina",23.0
96458,"mission viejo, california, usa",
225538,"baton rouge, louisiana, usa",
78806,"blackpool, lancashire, united kingdom",
102589,"ste adele, quebec, canada",
97505,"karachi, sindh, pakistan",20.0
217217,"loudonville, new york, usa",51.0
189631,"lincoln, nebraska, usa",29.0
47971,"toronto, ontario, canada",40.0
274016,"langnau, kanton bern, switzerland",18.0
42225,"flagstaff, arizona, usa",
255603,"scarborough, ontario, canada",43.0
115383,"hopatcong, new jersey, usa",38.0
72558,"gallarate, varese, italy",
67349,"kamloops, british columbia, canada",
251512,"windsor, ontario, canada",50.0
225704,"broomfield, colorado, usa",41.0
175810,"newbury, berkshire, united kingdom",
274156,"hamburg, hamburg, germany",
265538,"plimmerton, wellington, new zealand",
149640,"christchurch, n/a, new zealand",22.0
208229,"melbourne, victoria, australia",
82673,"new port richey, florida, usa",23.0
77038,"box hill, victoria, australia",26.0
197441,"la garenne-colombes, n/a, france",
159983,"sydney, new south wales, australia",30.0
128189,"breda, noord brabant, netherlands",
202314,"moon, pennsylvania, usa",39.0
218493,"brighton, england, united kingdom",36.0
76951,"euclid, ohio, usa",
133678,"cary, illinois, usa",
104957,"bentonville, arkansas, usa",
80144,"norfolk, virginia, usa",42.0
101868,"yangon, yangon, myanmar",
11626,"glostrup, n/a, denmark",14.0
56694,"godoy cruz, mendoza, argentina",29.0
275564,"arcugnano, veneto, italy",17.0
105370,"calgary, alberta, canada",
42134,"menlo park, california, usa",46.0
185314,"germantown,, maryland, usa",61.0
143331,"¹ãöý, ¹ã¶«, china",31.0
267770,"dallas, texas, usa",
167975,"sarasota, florida, usa",
107685,"atlanta, georgia, usa",
105111,"altamura, puglia, italy",21.0
160240,"rrrrrrrrrrrrrr, west virginia, denmark",14.0
103699,"salt lake city, utah, usa",25.0
93027,"sydney, alaska, australia",64.0
219506,"london, england, united kingdom",
144823,"kanata, ontario, canada",39.0
73395,"lilienthal, niedersachsen, germany",50.0
59905,"new oxford, pennsylvania, usa",
143867,"okanogan, british columbia, canada",14.0
186454,"bordeaux, aquitaine, france",19.0
150245,"biella, piemonte, italy",31.0
273449,"zhejiang, taizhou, china",24.0
61288,"springfield, oregon, usa",
2324,"atlantic beach, florida, usa",40.0
137068,"ajijic, jalisco,",57.0
53874,"genova, liguria, italy",
195860,"jüchen, nordrhein-westfalen, germany",30.0
157465,"lancashire, rochdale, united kingdom",32.0
161143,"doncaster east, victoria, australia",42.0
227857,"centreville, virginia, usa",
181281,"wakefield, michigan, usa",49.0
308,"getxo, yukon territory, españa",53.0
216694,"bochum, nordrhein-westfalen, germany",
127359,"beaverton, oregon, usa",33.0
262674,"sant cugat del valles, n/a, spain",40.0
123068,"hamilton, waikato, new zealand",
232349,"lisboa, lisboa, portugal",
167621,"truckee, california, usa",
48610,"chatham, ontario, canada",52.0
150626,"sioux city, iowa, usa",
75318,"berlin, berlin, germany",31.0
258565,"surrey, british columbia, canada",
141350,"warrington, pennsylvania, usa",
243458,"washington, dc, usa",
133369,"columbia, maryland, usa",
174188,"corona, california, usa",38.0
33141,"bay of islands, northland, new zealand",
117866,"baton rouge, louisiana, usa",
162051,"trnava, trnava, slovakia",18.0
20076,"nottingham, england, united kingdom",
195695,"launceston, england, united kingdom",
245511,"&#21271;&#20140;, berlin, china",
21783,"loveland, colorado, usa",
91492,"kuala lumpur, federal territory, malaysia",
104736,"stockton, california, usa",34.0
232106,"bayfield, colorado, usa",36.0
174567,"upton upon severn, england, united kingdom",21.0
218637,"glasgow, scotland, united kingdom",60.0
21926,"granville summit, pennsylvania, usa",23.0
232226,"austin, texas, usa",34.0
215043,"natick, massachusetts, usa",12.0
256136,"new tecumseth, ontario, canada",70.0
16271,"st. petersburg, florida, usa",60.0
143767,"surrey, british columbia, canada",17.0
170088,"tehran, n/a, iran",20.0
48798,"san francisco, california, usa",39.0
165296,"atlanta, georgia, usa",39.0
241588,"morgan, vermont, usa",
242508,"baltimore, maryland, usa",58.0
108001,"fredericton, new brunswick, canada",
6349,"pinson, alabama, usa",66.0
19964,"durham, north carolina, usa",
219423,"flushing, new york, usa",
68033,"granger, indiana, usa",63.0
117223,"alameda, california, usa",
203033,"truckee, california, usa",54.0
26677,"madrid, madrid, spain",37.0
129999,"newman lake, washington, usa",
75106,"mesa, arizona, usa",32.0
10025,"gulf breeze, florida, usa",
32396,"flensburg, schleswig-holstein, germany",
267123,"toronto, ontario, canada",22.0
172599,"san antonio, texas, usa",22.0
267266,"katonah, new york, usa",39.0
27445,"manchester, england, united kingdom",34.0
251762,"clinton township, michigan, usa",39.0
123362,"nottingham, england, united kingdom",33.0
195402,"montreal, quebec, canada",42.0
208094,"denver, colorado, usa",
197101,"san diego, ,",33.0
194045,"florianópolis, santa catarina, brazil",31.0
96135,"pittston, pennsylvania, usa",30.0
240955,"lisbon, n/a, portugal",27.0
205025,"mountain view, california, usa",43.0
58393,"cleveland heights, ohio, usa",
110818,"fürth, bavaria, germany",33.0
250771,"oxford, england, united kingdom",
141153,"berlin, berlin, germany",
87202,"toronto, ontario, canada",
253150,"reno, nevada, usa",60.0
210712,"braga, n/a, portugal",17.0
184276,"eagle river, alaska, usa",
80396,"san lorenzo, baleares, spain",37.0
24437,"victoria, british columbia, canada",
213174,"giussano, lombardia, italy",
9198,"portsmouth, england, united kingdom",55.0
88818,"newport, oregon, usa",38.0
5965,"south yarra, victoria, australia",31.0
57662,"austin, texas, usa",24.0
183040,"windsor, ontario, canada",26.0
60647,"halifax, nova scotia, canada",
11026,"portland, oregon, usa",
206737,"reston, virginia, usa",
124348,"paris, paris, france",25.0
248558,"münster, nordrheinwestfalen, germany",34.0
206152,"victorville, california, usa",19.0
139466,"barranquilla, atlantico, colombia",47.0
44932,"palos verdes peninsula, california, usa",42.0
242138,"ottawa, ontario, canada",
176128,"canonica d`adda, bergamo, italy",31.0
28120,"grafton, new brunswick, canada",
268022,"omaha, nebraska, usa",52.0
205819,"holland area, michigan, usa",
182611,"castlemaine, victoria, australia",31.0
141193,"cd. del carmen, campeche, mexico",23.0
26964,"melbourne, victoria, australia",
2541,"snellville, georgia, usa",55.0
211465,"alcobendas, madrid, spain",20.0
181187,"newmarket, new hampshire, usa",
157341,"lima, lima, peru",34.0
9901,"fort payne, alabama, usa",65.0
130339,"duesseldorf, nordrhein-westfalen, germany",
102660,"tehran, n/a, iran",38.0
99244,"emmaus, pennsylvania, usa",55.0
272903,"fuquay-varina, north carolina, usa",46.0
105913,"lacey, washington, usa",13.0
214703,"new york, new york, usa",
165496,"barcelona, barcelona, spain",29.0
1878,"`s-hertogenbosch, noord brabant, netherlands",
68708,"montclair, new jersey, usa",
176825,"mylor bridge, falmouth,, england, united kingdom",57.0
269394,"atlanta, georgia, usa",53.0
166325,"west bloomfield, michigan, usa",46.0
147000,"winnipeg, ,",
6856,"cambridge, england, united kingdom",22.0
250399,"stoneham, massachusetts, usa",
5256,"marne, michigan, usa",30.0
200891,"ortonville, michigan, usa",
215473,"los angeles, california, usa",
101431,"utrecht, utrecht, netherlands",31.0
228248,"bandung, n/a, indonesia",20.0
63667,"london, lombardia, united kingdom",29.0
136720,"independence, missouri, usa",
121581,"nashville, tn, usa",71.0
237987,"naperville, illinois, usa",
216645,"bärau, bern, switzerland",32.0
258788,"newnan, georgia, usa",35.0
241540,"tor, n/a, canada",17.0
220627,"federal way, ,",
86504,"biddeford, maine, usa",
136474,"lafayette, colorado, usa",
99195,"helsinki, n/a, finland",
125482,"dortmund, nordrhein-westfalen, germany",35.0
149250,"columbia, maryland, usa",32.0
29047,"bury st. edmunds, suffolk, united kingdom",47.0
267898,"juneau, alaska, usa",
274281,"london, ontario, canada",
147656,"fremont, california, usa",19.0
66049,"coquitlam, british columbia, canada",35.0
227348,"farmington, new mexico, usa",49.0
242876,"tampere, pirkanmaa, finland",29.0
34159,"san francisco, california, usa",
115100,"nottingham, england, united kingdom",19.0
236411,"elkins, west virginia, usa",
257800,"north miami beach, florida, usa",
71927,"hagen, niedersachsen, germany",32.0
105805,"milano, lombardia, italy",
203897,"austin, texas, usa",44.0
114517,"halifax, nova scotia, canada",27.0
171069,"birmingham, england, united kingdom",
187693,"san cugat del valles, berlin, spain",20.0
165319,"tucson, arizona, usa",28.0
190355,"thunder bay, ontario, canada",
132212,"tucson, arizona, usa",48.0
174265,"atlanta, georgia, usa",54.0
13503,"nashville, tennessee, usa",31.0
262719,"frankfurt am main, hessen, germany",47.0
13308,"milwaukee, wisconsin, usa",
32776,"melbourne, victoria, australia",34.0
30363,"buchillon, vd, switzerland",38.0
87265,"oakland, california, usa",
65963,"london, england, united kingdom",31.0
124399,"madrid, madrid, spain",40.0
180572,"chilliwack, british columbia, canada",
113494,"sherman oaks, california, usa",38.0
147396,"san francisco, california, usa",34.0
124272,"duisburg, nordrhein-westfalen, germany",23.0
169555,"yarmouth, nova scotia, canada",50.0
158744,"ajax, ontario, canada",
213190,"hemet, california, usa",59.0
140907,"palo alto, california, usa",
133451,"hotckiss, colorado, usa",
236394,"kenmore, new york, usa",33.0
176464,"montréal, quebec, canada",
19919,"sunny isles beach, florida, usa",
239784,"bologna, bo, italy",
175178,"meridian, idaho, usa",
117055,"ottawa, ontario, canada",28.0
109758,"makati, metro manila, philippines",26.0
263840,"lutz, florida, usa",
71413,"castleisland, n/a, ireland",
7866,"sydney, new south wales, australia",22.0
69471,"cedar rapids, iowa, usa",
217636,"stuttgart, baden-wuerttemberg, germany",26.0
245291,"barcelona, barcelona, spain",14.0
159091,"witten, nordrhein-westfalen, germany",16.0
268189,"north yarmouth, maine, usa",
43947,"vaubuzin, frolois, cote d`or, burgundy, france",54.0
122171,"mainz, rheinland-pfalz, germany",21.0
92213,"fürth, bayern, germany",
124832,"fond du lac, wisconsin, usa",23.0
220303,"norwich, england, united kingdom",
199714,"roscoe, pennsylvania, usa",29.0
240676,"chandler, arizona, usa",
23247,"mindelheim, bayern, germany",36.0
54663,"higganum, connecticut, usa",23.0
98801,"mahtomedi, minnesota, usa",40.0
151993,"huntington beach, california, usa",62.0
209977,"muncie, indiana, usa",46.0
109459,"frechen-königsdorf, nordrhein-westfalen, germany",29.0
92256,"pescara, abruzzo, italy",38.0
70885,"freshwater, queensland, australia",38.0
156969,"caluire et cuire, rhône, france",24.0
274854,"south portland, maine, usa",
242548,"corona del mar, california, usa",54.0
157599,"charlotte, north carolina, usa",
266735,"nampa, idaho, usa",19.0
250725,"victoria, british columbia, canada",68.0
201758,"rushville, indiana, usa",
94624,"toronto, ontario, canada",34.0
259020,"lacey, washington, usa",60.0
224274,"long beach, california, usa",
248540,"amsterdam, n/a, netherlands",50.0
215687,"nottingham, england, united kingdom",58.0
271593,"warren, pennsylvania, usa",
102054,"wismar, mecklenburg-vorpommern, germany",
211536,"barcelona, barcelona, spain",23.0
82038,"brasilia, federal district, brazil",46.0
126115,"new windsor, maryland, usa",
163415,"washington, dc, usa",
113618,"albququerque, new mexico, usa",
124024,"ottawa, ontario, canada",22.0
148667,"aurora, colorado, usa",24.0
237961,"albany, new york, usa",20.0
249014,"dunedin, otago, new zealand",27.0
233217,"west covina, california, usa",
67783,"milano, lombardia, italy",
72187,"barcelona, barcelona, spain",25.0
238262,"humble, texas, usa",37.0
202006,"homeland, california, usa",
22686,"sydney, new south wales, australia",
105968,"anchorage, alaska, usa",41.0
238956,"whittier, california, united kingdom",18.0
126472,"parkville, missouri, usa",45.0
222170,"portland, maine, usa",
67376,"newport, rhode island, usa",
37627,"downers grove, illinois, usa",
126144,"wauconda, illinois, usa",
104572,"sebastopol, california, usa",14.0
263866,"zaragoza, n/a, spain",49.0
132588,"lufkin, texas, usa",51.0
191213,"chicago, illinois, usa",
261618,"palma de mallorca, baleares, spain",61.0
180573,"vernon, british columbia, canada",41.0
227397,"conway, arkansas, usa",
11072,"toronto, ontario, canada",37.0
66586,"daly city, california, usa",18.0
262394,"framingham, massachusetts, usa",46.0
234996,"barcelona, catalunya, spain",29.0
242670,"sudbury, massachusetts, usa",
117596,"huntington beach, california, usa",
247959,"he fei china, n, china",
120567,"545, rheinland-pfalz, germany",
161906,"bentley, alberta, canada",
37177,"schoenenwerd, solothurn, switzerland",22.0
268212,"plymouth, michigan, usa",
36963,"savannah, georgia, usa",61.0
27880,"sylvania, new south wales, australia",
201767,"pensacola, ,",
237995,"colorado springs, colorado, usa",37.0
265447,"dayton, ohio, usa",
121691,"sabinas, n/a, mexico",23.0
189533,"mesa, arizona, usa",53.0
103778,"telford, england, united kingdom",50.0
51857,"corning, new york, usa",
84902,"okmulgee, oklahoma, usa",36.0
240542,"bowie, maryland, usa",27.0
235826,"irvine, california, usa",
157170,"niles, illinois, usa",
247587,"mulgrave, victoria, australia",
49576,"marietta, georgia, usa",39.0
132734,"pozega, croatia, croatia",25.0
14897,"shiki, saitama, japan",24.0
53262,"star junction, pennsylvania, usa",37.0
235915,"cornwall, ontario, canada",
167141,"melbourne, victoria, australia",
127007,"auburn, california, usa",30.0
224966,"a coruña, a coruña,",22.0
129165,"harrisburg, pennsylvania, usa",59.0
152013,"brantford, ontario, canada",
261205,"cartagena, murcia, spain",23.0
132747,"neuilly, hauts de seine, france",30.0
224397,"glen rose, texas, usa",64.0
155275,"barcelona, baden-wuerttemberg, spain",23.0
26088,"rome, lazio, italy",
75445,"barcelona, barcelona, spain",30.0
236310,"ballwin, missouri, usa",
112177,"turin, piemonte, italy",20.0
245520,"howell, michigan, usa",
16143,"san antonio, texas, usa",38.0
278759,"new bern, north carolina, usa",
162608,"blaine, minnesota, usa",
77544,"torino, piemonte, italy",
108413,"plano, illinois, usa",40.0
158643,"san jose, heredia, costa rica",28.0
147447,"bologna, emilia romagna, italy",
265928,"topeka, kansas, usa",
26097,"fraunberg, bayern, germany",
163153,"willow spring, north carolina, usa",28.0
222148,"marklohe, niedersachsen, germany",43.0
133042,"essen, nordrhein-westfalen, germany",
55930,"manila, mississippi, philippines",21.0
260978,"barcelona, , spain",31.0
168303,"hatfield, england, united kingdom",23.0
133257,"amarillo, texas, usa",49.0
27690,"la spezia, liguria, italy",
119717,"arnhem, gelderland, netherlands",46.0
125710,"houston, texas, usa",
21976,"new york city, new york, usa",45.0
112061,"berane, serbia and monntenegro, yugoslavia",
153426,"sassari, sardegna, italy",28.0
44787,"manassas, virginia, usa",33.0
273748,"brezic, ontario, canada",29.0
35983,"senigallia, ancona, italy",
57704,"winfield, alberta, canada",
146654,"forest city, iowa, usa",56.0
204281,"houston, texas, usa",33.0
180623,"heidelberg, baden-wuerttemberg, germany",22.0
167730,"miami, florida, usa",
123840,"christchurch, canterbury, new zealand",11.0
60139,"richmond hill, georgia, usa",45.0
113964,"st. louis, missouri, usa",47.0
289,"tampa, florida, usa",15.0
45890,"ferrol, alberta, spain",22.0
39942,"montenegro, alabama, brazil",47.0
221641,"newtown square, pennsylvania, usa",
84363,"bochum, \n/a\"", germany""",
216460,"new delhi, n/a, india",
102261,"albacete, n/a, spain",
91999,"cloud 9, divinity, heaven",1.0
38506,"cantù, lombardia, italy",22.0
66237,"manila, n/a, philippines",31.0
207668,"concord, california, usa",15.0
237976,"minneapolis, minnesota, usa",39.0
176768,"yangon, yangon, burma",36.0
147359,"tampines, n/a, singapore",
252411,"berlin, berlin, germany",35.0
206606,"norwalk, california, usa",
157406,"mississauga, ontario, canada",24.0
180690,"middlesbrough, england, united kingdom",
121698,"whitby, ontario, canada",28.0
211262,"monmouth beach, new jersey, usa",
102831,"duesseldorf, nordrhein-westfalen, germany",27.0
199479,"dollard-des-ormeaux, quebec, canada",20.0
165419,"schärding, oberösterreich, austria",17.0
145010,"washington, dc, usa",
146142,"barcelona, barcelona, spain",43.0
194754,"montreal, quebec, canada",49.0
24320,"windham, new hampshire, usa",58.0
175705,"pembroke pines, florida, usa",61.0
126346,"norwich, england, united kingdom",15.0
32856,"imperial, missouri, usa",
244017,"concord, north carolina, usa",31.0
190776,"sydney, australian capital territory, australia",15.0
198844,"wichita, kansas, usa",47.0
177035,"fairview park, ohio, usa",44.0
193286,"grove city, pennsylvania, usa",52.0
35966,"norfolk, virginia, usa",
180952,"nyc, new york, usa",20.0
237822,"grayson, georgia, usa",36.0
20107,"westfield, massachusetts, usa",40.0
82319,"stockholm, salem, sweden",
244045,"albion, indiana, usa",
116953,"san diego, california, usa",26.0
86693,"cambridge, massachusetts, usa",
78411,"norfolk, virginia, usa",
38843,"alexandria, virginia, usa",26.0
162935,"glynde, south australia, australia",28.0
219904,"melbourne, victoria, australia",59.0
260179,"gijón, asturias, spain",29.0
216860,"bangalore, karnataka, india",22.0
142116,"marl, nordrhein-westfalen, germany",
271151,"derby, n/a, united kingdom",29.0
206000,"stirling/ east lothian, scotland, united kingdom",20.0
12119,"campinas, são paulo, brazil",19.0
3800,"loomis, california, usa",
249147,"baltimore, maryland, usa",
190572,"madrid, madrid, spain",30.0
212745,"seattle, ,",30.0
37588,"columbia, missouri, usa",35.0
28932,"lemon grove, california, usa",
90556,"milano, lombardia, italy",
133937,"zaragoza, mississippi, spain",45.0
250249,"east boston, massachusetts, usa",30.0
158662,"clackamas, oregon, usa",74.0
201129,"lewiston, minnesota, usa",55.0
74150,"douglasville, georgia, usa",30.0
164224,"bologna, emilia romagna, italy",
264832,"modena, yukon territory, italy",
269211,"seattle, washington, usa",
255262,"bathmen, overijssel,",51.0
131540,"waterford, pennsylvania, usa",
150414,"vancouver, british columbia, canada",
218072,"swindon, england, united kingdom",
37153,"christchurch, canterbury, new zealand",
242974,"cypress, texas, usa",16.0
214743,"waxhaw, north carolina, usa",
153182,"sunderland, england, united kingdom",50.0
241181,"london, england, united kingdom",35.0
199511,"melbourne, victoria, australia",
89116,"wanganui, wannganui, new zealand",
33903,"encinitas, california, usa",
63938,"northwest, iowa, usa",
239002,"plode, er, a",
202073,"barrie, ontario, canada",29.0
48337,"scandicci, toscana, italy",
129857,"montreal, quebec, canada",
262177,"lunenburg, nova scotia, canada",
176030,"toronto, ontario, canada",23.0
160594,"lisboa, n/a, portugal",43.0
83865,"dortmund, nordrhein-westfalen, germany",38.0
123407,"edmonton, alberta, canada",
124395,"gbg, v g, sweden",23.0
92491,"burbank, california, usa",41.0
129138,"west jefferson, north carolina, usa",
58029,"goteborg, n/a,",36.0
47155,"utrecht, utrecht, netherlands",34.0
